Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page URL,Image URL
Young Specialists,Merit-SS,Young Specialists,Merit-SS,(Each) .022 Merit™ Stainless Steel Bracket-MBT,"Merit™ Stainless Steel Brackets are manufactured using metal injection molding (MIM) technology for unsurpassed precision and quality. By using this technique, we are able to significantly reduce friction and improve sliding mechanics. The one-piece design features a clinically tested sandblasted base for reliable bonding and debonding. The low-profile design ensures patient comfort. Features:• Optimal bracket width for rotational control• Comfortable ball hooks• Bicuspid brackets have buccally extended gingival tie wings for ease of ligation• Lower anteriors offer chamfered incisal tie wings to add clearance in deep bite cases• Highly polished for aesthetics• Scribed mid-line to ease placement in the long axis of the tooth• Bracket base conforms to gingival contours• One-piece construction eliminates discoloration from solders and fluxes• Made in the USA",,,Orthodontics,Brackets,https://www.youngspecialties.com/product/merit-stainless-steel-bracket-roth-022-1-ct/,"https://www.youngspecialties.com/wp-content/uploads/2020/10/Merit-Bracket-Post-Top-View-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/Merit-Bracket-no-post-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/Merit-Bracket-no-post-side-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/Merit-Bracket-pad-close-up-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/Merit-Bracket-Post-Right-Side-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/Merit-Bracket-Post-Side-View-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/Merit-no-post-side-veiw-150x150.jpg"
Young Specialists,TRAD-SS,Young Specialists,TRAD-SS,(Case) .022 Traditional™ Stainless Steel Bracket-MBT,"Our Traditional Stainless Steel bracket is the ultimate in stainless steel pre-adjusted bracket. The premium-grade materials and manufacturing techniques provide for exceptional strength and prescription integrity. The low-profile design offers ample under tie wing area for easy ligation and ensures patient comfort. The mesh base is designed to work effectively with any adhesive system, however, we offer and recommend ORAPRO® products. Hooks are optional on all cuspid and bicuspid brackets. Brackets are marked on the distal-gingival tie wing. Features:Diagonal torque in bracket for better expression of torqueAngulation built into bracket and padMini bracket for reduced occlusal interferenceCenter scribe line80 gauge mesh over etched foil base for superior mechanical lockSix visual cues for precise bondingLow profile for patient comfortExcellent aesthetics",,,Orthodontics,Brackets,https://www.youngspecialties.com/product/case-roth-022-traditional-stainless-steel-bracket/,"https://www.youngspecialties.com/wp-content/uploads/2021/05/Traditional-bracket-top-view-hook-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2021/05/Traditional-bracket-hook-back-mesh-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2021/05/Traditional-bracket-hook-side-view-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2021/05/Traditional-bracket-no-hook-top-view-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2021/05/Traditional-bracket-no-post-side-view-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2021/05/Traditional-bracket-side-view-hook-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2021/05/Traditional-Mesh-Back-Top-view-150x150.jpg"
Young Specialists,Force-SS-22,Young Specialists,Force-SS-22,(Each) .022 Optimal Force Stainless Steel Bracket-UR1 (Upper Right Central),"The Optimal Force Bracket System from OrthoQuest is a multi-force bracket that allows you to begin torqueing teeth on day one with very low force and finish a case in half the time as with standard twin or self-ligating brackets. Optimal Force brackets have three* incisal tie wings and a gingival pendulum allowing for better control and management of progression of force through treatment by changing the way the wire is ligated in the slot. All brackets have a ball hook on the gingival tip, a beveled slot for increased inter-bracket distance, a centered scribe line for accurate alignment, and torque in base to magnify force and reduce friction. Bracket base is micro-etched to improve bond strength for maximum retention. Brackets are low profile for exceptional patient comfort. Offered with a .022 slot. Recommended wires: We recommend starting with Vision Thermal-Flex™ Multi-Force heat-activated Niti wires with a dimple. The varying forces in the three segments of the wire combined with varying force levels in ligation allow for better control of the entire arch. A 20×20 wire will begin torqueing immediately and can be used as the first wire. CuTanium™ copper NiTi will also work well with the Optimal Force brackets since ligating controls the friction. When torqueing, leveling and aligning are complete, move to a Stainless Steel wire. Minimum order quantity of 5 brackets.",,,Orthodontics,Brackets,https://www.youngspecialties.com/product/optimal-force-stainless-steel-bracket-022-1-ct/,"https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Force-Stainless-Steel-Optimal-Force-Bracket-1-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Force-Stainless-Steel-Optimal-Force-Bracket-2-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Force-Stainless-Steel-Optimal-Force-Bracket-3-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Force-Stainless-Steel-Optimal-Force-Bracket-4-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Force-Stainless-Steel-Optimal-Force-Bracket-5-150x150.jpg"
Young Specialists,Force-SS-22-cs,Young Specialists,Force-SS-22-cs,(Case) .022 Optimal Force Stainless Steel Bracket-Upper/Lower 5X5,"The Optimal Force Bracket System from OrthoQuest is a multi-force bracket that allows you to begin torqueing teeth on day one with very low force and finish a case in half the time as with standard twin or self-ligating brackets. Optimal Force brackets have three* incisal tie wings and a gingival pendulum allowing for better control and management of progression of force through treatment by changing the way the wire is ligated in the slot. All brackets have a ball hook on the gingival tip, a beveled slot for increased inter-bracket distance, a centered scribe line for accurate alignment, and torque in base to magnify force and reduce friction. Bracket base is micro-etched to improve bond strength for maximum retention. Brackets are low profile for exceptional patient comfort. Offered with a .022 slot. Recommended wires: We recommend starting with Vision Thermal-Flex™ Multi-Force heat-activated Niti wires with a dimple. The varying forces in the three segments of the wire combined with varying force levels in ligation allow for better control of the entire arch. A 20×20 wire will begin torqueing immediately and can be used as the first wire. CuTanium™ copper NiTi will also work well with the Optimal Force brackets since ligating controls the friction. When torqueing, leveling and aligning are complete, move to a Stainless Steel wire.",,,Orthodontics,Brackets,https://www.youngspecialties.com/product/optimal-force-stainless-steel-bracket-022-1-ct-2/,"https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Force-Stainless-Steel-Optimal-Force-Bracket-1-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Force-Stainless-Steel-Optimal-Force-Bracket-2-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Force-Stainless-Steel-Optimal-Force-Bracket-3-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Force-Stainless-Steel-Optimal-Force-Bracket-4-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Force-Stainless-Steel-Optimal-Force-Bracket-5-150x150.jpg"
Young Specialists,10465,Young Specialists,10465,Silicone Wax (50 ct),"Silicone Wax provides a comfortable barrier for patients experiencing discomfort from their braces. Simply apply a small amount of wax on a particularly irritating bracket for instant relief. Wax cases come in purple, green, blue and red; sold in quantities of 50 individual containers of unflavored wax.",ct,50,Orthodontics,Patient Supplies,https://www.youngspecialties.com/product/silicone-wax-50-ct/,"https://www.youngspecialties.com/wp-content/uploads/2020/10/10465_Group-A-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/10465_Group-B-150x150.jpg"
Young Specialists,10008,Young Specialists,10008,Adult V-Trim Toothbrush (144 ct),"The Adult V-Trim Toothbrush by Plak Smacker features a co-molded handle and soft bristles that are end-rounded for a comfortable brush. This toothbrush comes in red, blue, green and purple; minimum order of 1 box, 144 per box.",ct,144,Plak Smacker,Toothbrushes,https://www.youngspecialties.com/product/adult-v-trim-toothbrush-144-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/Adult-V-Trim-Toothbrush-10008-150x150.jpg
Young Specialists,00122,Young Specialists,00122,Travel V-Trim Toothbrush (72 ct),"Compact travel brush. Perfect for your patients on the go! This compact Travel V-Trim Toothbrush by Plak Smacker is the perfect hygiene tool for orthodontic patients on the go. The brush’s colorful case easily converts into a handle to brush anytime, anywhere. Orthodontic brushes are available in an assorted color pack including: purple, black, red, green and blue. Minimum order 1 box, 72 per box. These brushes are also available to be personalized with your practice logo and phone number!",ct,72,Plak Smacker,Toothbrushes,https://www.youngspecialties.com/product/travel-v-trim-toothbrush-72-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/Travel-V-Trim-Toothbrush-00122-150x150.jpg
Young Specialists,10205,Young Specialists,10205,QuickChoice® Disposable Toothbrush (144 ct),"Provide for patient use prior to treatment. One time use. Recycle after use. QuickChoice® Disposable Toothbrushes are great to keep in the office for patients to use prior to treatment, or to give away as take-home gifts.  These toothbrushes have 29 tufts of soft, regular nylon bristles and come in 6 assorted colors: red, orange, purple, yellow, green and blue. One box contains 144 individually cellophane wrapped brushes for one-time use. ♻ Did you know this disposable toothbrush is recyclable? Encourage patients to place used brushes in a recycling bin to keep both their mouth and the environment sparkling. Looking for pre-pasted toothbrushes? Find them here.",ct,144,Plak Smacker,Toothbrushes,https://www.youngspecialties.com/product/quickchoice-disposable-toothbrush-144-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/QuickChoice-Disposable-Toothbrush-10205-150x150.jpg
Young Specialists,10459,Young Specialists,10459,Plak Smacker Relief Wax – Mint Scented (144 ct),Plak Smacker Relief Wax provides a comfortable barrier for patients experiencing discomfort from their braces. Simply apply a small amount of wax on a particularly irritating bracket for instant relief. Gluten free.,ct,144,Orthodontics,Patient Supplies,https://www.youngspecialties.com/product/plak-smacker-relief-wax-mint-scented-144-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/PlakSmacker-Smacker-Relief-Wax-Mint-Scented-10459-150x150.jpg
Young Specialists,00027,Young Specialists,00027,"Travel Interproximal Toothbrushes, 144ct","Travel Interproximal Toothbrushes Perfect for patients on the go.  Plak Smacker’s travel inter-dental toothbrush is the perfect tool for on-the-go hygiene. The small, compact brush easily fits into any purse or pocket, and is perfect for dislodging trapped food and plaque from brackets and wires, or around teeth, bridges, crowns and implants. The clear cover conveniently converts into a handle, and the brushes are available in a variety of fun colors. Plus, they’re packaged in a quantity of 144, so you’ll always have plenty on hand for patients or for yourself! Features: Assorted colors include: black, blue, red, purple, green and yellowCompact and easy to carryClear cover doubles as a handle144 brushes per box",ct,144,Plak Smacker,Toothbrushes,https://www.youngspecialties.com/product/travel-interproximal-brushes-144-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/Travel-Interproximal-Brushes-00027-150x150.jpg
Young Specialists,Ten-Size-Ties,Young Specialists,Ten-Size-Ties,Ten Size Bracket Ties (1000 ct)-Aqua,"Medical grade elastomeric bracket ties. Latex Free. Note: Different colors may have different handle-styles. Some have more of a “looped” end and some are full handles. All feature the same strength and rebound characteristics. 1,000 ties (100 sticks/pkg)Excellent strength and rebound.115 inch O.D. ligatures are easily separated from the stickPerfect color match with our power chainAssorted pack contains our most popular colors",ct,1000,Orthodontics,Elastomeric Products,https://www.youngspecialties.com/product/ten-size-bracket-ties-1000-ct/,"https://www.youngspecialties.com/wp-content/uploads/2020/10/Bracket_Ties_Group-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/12/Ten-Size-Brracket-Ties-USA-1000_1000-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/12/Color-chart-for-Elasto-Ties-and-Chains-1-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/Bracket_Ties_Group-B-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/12/The-Orthodontic-Store-Ten-Size-Bracket-Ties-150x150.jpg"
Young Specialists,SL-BT-IP-018,Young Specialists,SL-BT-IP-018,".018 Slim Line Non-Convertible Buccal Tube, Indented Pad, Direct Bond-MBT","Smooth, stylish comfort.  Cutting edge technology.  The Slim Line buccal tube incorporates cutting-edge technology with growing industry demand for comfortable, easy-to-use appliances that simplify treatment and reduce valuable chair time.  Metal Injection Molded (MIM) stainless steelLow profile to avoid occlusal interferenceColor enhanced I.D. marks were designed with specific geometric indents for each prescriptionCompound contour base anatomically conforms to the tooth and provides the proper fit and appliance expression.80 gauge mesh pad for an anatomically formed fit and maximum bond strength",,,Orthodontics,Buccal Tubes,https://www.youngspecialties.com/product/018-slim-line-non-convertible-buccal-tube-indented-pad-direct-bond/,https://www.youngspecialties.com/wp-content/uploads/2021/08/NS3B-22I-New-Hook-Indent-Base-1000_1000-150x150.jpg
Young Specialists,Niti-Spool,Young Specialists,Niti-Spool,"NiTi Adjustable Force Compression Springs, 15″ spool (each)-.010x.030",One 15″ spoolApproximate unloading force in grams(g) at 5mm deflection from free length:.014x.030 – 430g .012x.030 – 290g .010x.030 – 140g,,,Orthodontics,Orthodontic Wire & Spring Products,https://www.youngspecialties.com/product/niti-adjustable-force-compression-springs-15-spool-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/12/The-Orthodontic-Store-Adjustable-Force-Spring-Spool-150x150.jpg
